index,age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,salary
395,"[40, 80[", Private,115562,Higher education,10,Spouse present,Technical, Husband,*,Male,0,0,40,*,<=50K
397,"[0, 40[", ?,137300,Secondary education,9,Spouse not present,Other, Other-relative,*,Female,0,0,35,*,<=50K
398,"[0, 40[", Private,86872,Higher education,13,Spouse present,Nontechnical, Husband,*,Male,0,0,55,*,>50K
399,"[40, 80[", Self-emp-inc,132178,Higher education,13,Spouse present,Nontechnical, Husband,*,Male,0,0,50,*,>50K
400,"[0, 40[", Private,416103,Higher education,10,Spouse not present,Nontechnical, Own-child,*,Male,0,0,40,*,<=50K
401,"[0, 40[", Private,108574,Higher education,10,Spouse not present,Other, Not-in-family,*,Female,0,0,40,*,<=50K
403,"[0, 40[", Private,227689,Higher education,11,Spouse not present,Technical, Not-in-family,*,Female,0,0,64,*,<=50K
405,"[40, 80[", Private,445382,Higher education,14,Spouse present,Nontechnical, Husband,*,Male,0,1977,65,*,>50K
406,"[0, 40[", Private,110145,Secondary education,9,Spouse present,Other, Husband,*,Male,0,0,40,*,<=50K
407,"[40, 80[", Self-emp-not-inc,317253,Secondary education,9,Spouse present,Technical, Husband,*,Male,0,0,25,*,<=50K
409,"[0, 40[", Private,364657,Higher education,10,Spouse present,Nontechnical, Husband,*,Male,0,0,50,*,<=50K
413,"[40, 80[", Private,188386,Higher education,16,Spouse present,Nontechnical, Husband,*,Male,15024,0,60,*,>50K
414,"[0, 40[", State-gov,1033222,Higher education,10,Spouse present,Technical, Husband,*,Male,0,0,40,*,<=50K
415,"[0, 40[", Private,92440,Secondary education,8,Spouse not present,Technical, Not-in-family,*,Male,0,0,50,*,>50K
417,"[0, 40[", Private,426017,Secondary education,7,Spouse not present,Other, Own-child,*,Female,0,0,19,*,<=50K
418,"[0, 40[", Local-gov,243867,Secondary education,7,Spouse not present,Technical, Not-in-family,*,Male,0,0,40,*,<=50K
419,"[0, 40[", State-gov,240283,Secondary education,9,Spouse not present,Other, Unmarried,*,Female,0,0,40,*,<=50K
420,"[0, 40[", Private,61777,Higher education,10,Spouse present,Nontechnical, Husband,*,Male,0,0,30,*,<=50K
421,"[0, 40[", Private,175024,Secondary education,7,Spouse not present,Nontechnical, Own-child,*,Male,2176,0,18,*,<=50K
423,"[0, 40[", Private,188401,Secondary education,9,Spouse not present,Other, Not-in-family,*,Male,0,0,40,*,<=50K
425,"[0, 40[", Private,133373,Secondary education,9,Spouse present,Other, Husband,*,Male,0,0,60,*,<=50K
426,"[0, 40[", Federal-gov,255191,Higher education,14,Spouse not present,Technical, Not-in-family,*,Male,0,1408,40,*,<=50K
427,"[0, 40[", Private,204653,Secondary education,9,Spouse not present,Nontechnical, Not-in-family,*,Male,0,0,72,*,<=50K
429,"[40, 80[", Local-gov,287480,Higher education,14,Spouse present,Technical, Husband,*,Male,0,0,40,*,<=50K
431,"[0, 40[", ?,202521,Secondary education,7,Spouse not present,Other, Own-child,*,Male,0,0,40,*,<=50K
434,"[0, 40[", Private,116358,Higher education,10,Spouse not present,Technical, Own-child,*,Male,0,1980,40,*,<=50K
435,"[0, 40[", Private,208405,Higher education,14,Spouse present,Technical, Husband,*,Male,0,0,50,*,>50K
436,"[0, 40[", Local-gov,284843,Secondary education,9,Spouse not present,Other, Not-in-family,*,Male,594,0,60,*,<=50K
437,"[0, 40[", Local-gov,117018,Higher education,10,Spouse not present,Other, Not-in-family,*,Female,0,0,40,*,<=50K
438,"[0, 40[", Private,81281,Higher education,10,Spouse present,Other, Husband,*,Male,0,0,40,*,<=50K
440,"[0, 40[", Private,363425,Higher education,13,Spouse not present,Technical, Not-in-family,*,Male,0,0,40,*,<=50K
442,"[0, 40[", Federal-gov,191073,Secondary education,9,Spouse not present,Other, Own-child,*,Male,0,0,40,*,<=50K
443,"[40, 80[", Private,116632,Higher education,10,Spouse present,Technical, Husband,*,Male,0,0,40,*,>50K
444,"[0, 40[", Private,405855,Secondary education,5,Spouse not present,Technical, Other-relative,*,Male,0,0,40,*,<=50K
445,"[0, 40[", Private,298227,Higher education,10,Spouse not present,Nontechnical, Not-in-family,*,Male,0,0,35,*,<=50K
447,"[40, 80[", Private,56915,Secondary education,9,Spouse present,Technical, Husband,*,Male,0,0,40,*,<=50K
449,"[0, 40[", ?,258872,Secondary education,7,Spouse not present,Other, Own-child,*,Female,0,0,5,*,<=50K
451,"[40, 80[", Self-emp-inc,197332,Higher education,10,Spouse present,Technical, Husband,*,Male,0,0,55,*,>50K
452,"[40, 80[", Private,245062,Secondary education,9,Spouse present,Technical, Husband,*,Male,0,0,40,*,>50K
453,"[40, 80[", Private,197583,Higher education,12,Spouse present,Nontechnical, Husband,*,Male,0,0,40,*,>50K
455,"[40, 80[", Private,72887,Higher education,11,Spouse present,Technical, Husband,*,Male,0,0,40,*,>50K
457,"[0, 40[", Private,351299,Higher education,10,Spouse present,Other, Husband,*,Male,0,0,50,*,<=50K
458,"[0, 40[", Private,54012,Secondary education,9,Spouse present,Other, Husband,*,Male,0,0,60,*,<=50K
459,"[0, 40[", ?,115745,Higher education,10,Spouse present,Other, Husband,*,Male,0,0,40,*,<=50K
461,"[40, 80[", Local-gov,288825,Secondary education,9,Spouse present,Other, Husband,*,Male,0,0,40,*,<=50K
462,"[0, 40[", Private,132601,Higher education,13,Spouse present,Technical, Husband,*,Male,0,0,50,*,<=50K
464,"[0, 40[", Private,170070,Higher education,13,Spouse not present,Technical, Not-in-family,*,Female,0,0,20,*,<=50K
467,"[0, 40[", Private,33983,Higher education,10,Spouse present,Other, Husband,*,Male,0,0,40,*,<=50K
468,"[40, 80[", Private,192776,Higher education,14,Spouse present,Nontechnical, Husband,*,Male,0,1977,45,*,>50K
472,"[0, 40[", Private,285020,Secondary education,9,Spouse not present,Technical, Not-in-family,*,Male,0,0,40,*,<=50K
473,"[0, 40[", Private,303990,Secondary education,9,Spouse not present,Other, Not-in-family,*,Male,0,0,60,*,<=50K
476,"[0, 40[", Private,211870,Secondary education,5,Spouse not present,Other, Not-in-family,*,Male,0,0,6,*,<=50K
477,"[0, 40[", Private,281432,Higher education,10,Spouse not present,Nontechnical, Own-child,*,Male,0,0,30,*,<=50K
478,"[0, 40[", Private,161155,Secondary education,6,Spouse not present,Other, Not-in-family,*,Male,0,0,40,*,<=50K
479,"[0, 40[", Private,197904,Secondary education,9,Spouse not present,Other, Unmarried,*,Female,0,0,35,*,<=50K
480,"[0, 40[", Private,111746,Higher education,12,Spouse present,Technical, Husband,*,Male,0,0,45,*,<=50K
481,"[40, 80[", Self-emp-not-inc,170721,Higher education,10,Spouse present,Technical, Husband,*,Male,0,0,20,*,<=50K
482,"[0, 40[", State-gov,70100,Higher education,13,Spouse not present,Technical, Not-in-family,*,Male,0,0,20,*,<=50K
485,"[0, 40[", Private,189775,Higher education,10,Spouse not present,Other, Own-child,*,Female,0,0,20,*,<=50K
487,"[40, 80[", Local-gov,286967,Secondary education,9,Spouse present,Other, Husband,*,Male,0,0,45,*,<=50K
489,"[0, 40[", Private,91039,Higher education,13,Spouse present,Nontechnical, Husband,*,Male,15024,0,60,*,>50K
494,"[0, 40[", Private,178107,Higher education,13,Spouse not present,Technical, Own-child,*,Male,0,0,20,*,<=50K
496,"[0, 40[", Private,262749,Higher education,10,Spouse not present,Technical, Own-child,*,Male,0,0,40,*,<=50K
498,"[0, 40[", Private,64293,Higher education,10,Spouse not present,Technical, Not-in-family,*,Female,0,0,35,*,<=50K
