index,age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,salary
427,"[20, 40[", Private,204653,High School,9,Spouse not present,Nontechnical, Not-in-family,*,Male,0,0,72,North America,<=50K
431,"[0, 20[", ?,202521,High School,7,Spouse not present,Other, Own-child,*,Male,0,0,40,North America,<=50K
436,"[20, 40[", Local-gov,284843,High School,9,Spouse not present,Other, Not-in-family,*,Male,594,0,60,North America,<=50K
437,"[20, 40[", Local-gov,117018,Undergraduate,10,Spouse not present,Other, Not-in-family,*,Female,0,0,40,North America,<=50K
438,"[20, 40[", Private,81281,Undergraduate,10,Spouse present,Other, Husband,*,Male,0,0,40,North America,<=50K
440,"[20, 40[", Private,363425,Undergraduate,13,Spouse not present,Technical, Not-in-family,*,Male,0,0,40,North America,<=50K
441,"[40, 60[", Private,45857,High School,9,Spouse not present,Other, Not-in-family,*,Female,0,0,28,North America,<=50K
442,"[20, 40[", Federal-gov,191073,High School,9,Spouse not present,Other, Own-child,*,Male,0,0,40,North America,<=50K
443,"[40, 60[", Private,116632,Undergraduate,10,Spouse present,Technical, Husband,*,Male,0,0,40,North America,>50K
444,"[20, 40[", Private,405855,High School,5,Spouse not present,Technical, Other-relative,*,Male,0,0,40,North America,<=50K
445,"[20, 40[", Private,298227,Undergraduate,10,Spouse not present,Nontechnical, Not-in-family,*,Male,0,0,35,North America,<=50K
447,"[40, 60[", Private,56915,High School,9,Spouse present,Technical, Husband,*,Male,0,0,40,North America,<=50K
448,"[20, 40[", Private,146538,High School,9,Spouse present,Technical, Husband,*,Male,0,0,40,North America,<=50K
451,"[40, 60[", Self-emp-inc,197332,Undergraduate,10,Spouse present,Technical, Husband,*,Male,0,0,55,North America,>50K
455,"[40, 60[", Private,72887,Professional Education,11,Spouse present,Technical, Husband,*,Male,0,0,40,North America,>50K
457,"[20, 40[", Private,351299,Undergraduate,10,Spouse present,Other, Husband,*,Male,0,0,50,North America,<=50K
458,"[20, 40[", Private,54012,High School,9,Spouse present,Other, Husband,*,Male,0,0,60,North America,<=50K
459,"[20, 40[", ?,115745,Undergraduate,10,Spouse present,Other, Husband,*,Male,0,0,40,North America,<=50K
461,"[40, 60[", Local-gov,288825,High School,9,Spouse present,Other, Husband,*,Male,0,0,40,North America,<=50K
462,"[20, 40[", Private,132601,Undergraduate,13,Spouse present,Technical, Husband,*,Male,0,0,50,North America,<=50K
464,"[20, 40[", Private,170070,Undergraduate,13,Spouse not present,Technical, Not-in-family,*,Female,0,0,20,North America,<=50K
467,"[20, 40[", Private,33983,Undergraduate,10,Spouse present,Other, Husband,*,Male,0,0,40,North America,<=50K
471,"[20, 40[", ?,139883,Undergraduate,10,Spouse not present,Other, Own-child,*,Male,0,0,40,North America,<=50K
472,"[20, 40[", Private,285020,High School,9,Spouse not present,Technical, Not-in-family,*,Male,0,0,40,North America,<=50K
473,"[20, 40[", Private,303990,High School,9,Spouse not present,Other, Not-in-family,*,Male,0,0,60,North America,<=50K
476,"[0, 20[", Private,211870,High School,5,Spouse not present,Other, Not-in-family,*,Male,0,0,6,North America,<=50K
477,"[20, 40[", Private,281432,Undergraduate,10,Spouse not present,Nontechnical, Own-child,*,Male,0,0,30,North America,<=50K
478,"[20, 40[", Private,161155,High School,6,Spouse not present,Other, Not-in-family,*,Male,0,0,40,North America,<=50K
479,"[20, 40[", Private,197904,High School,9,Spouse not present,Other, Unmarried,*,Female,0,0,35,North America,<=50K
481,"[40, 60[", Self-emp-not-inc,170721,Undergraduate,10,Spouse present,Technical, Husband,*,Male,0,0,20,North America,<=50K
482,"[20, 40[", State-gov,70100,Undergraduate,13,Spouse not present,Technical, Not-in-family,*,Male,0,0,20,North America,<=50K
485,"[20, 40[", Private,189775,Undergraduate,10,Spouse not present,Other, Own-child,*,Female,0,0,20,North America,<=50K
487,"[40, 60[", Local-gov,286967,High School,9,Spouse present,Other, Husband,*,Male,0,0,45,North America,<=50K
489,"[20, 40[", Private,91039,Undergraduate,13,Spouse present,Nontechnical, Husband,*,Male,15024,0,60,North America,>50K
490,"[40, 60[", Private,347934,High School,9,Spouse not present,Other, Not-in-family,*,Female,0,0,35,North America,<=50K
494,"[20, 40[", Private,178107,Undergraduate,13,Spouse not present,Technical, Own-child,*,Male,0,0,20,North America,<=50K
495,"[40, 60[", Private,343121,High School,9,Spouse not present,Other, Unmarried,*,Female,0,0,36,North America,<=50K
496,"[20, 40[", Private,262749,Undergraduate,10,Spouse not present,Technical, Own-child,*,Male,0,0,40,North America,<=50K
498,"[20, 40[", Private,64293,Undergraduate,10,Spouse not present,Technical, Not-in-family,*,Female,0,0,35,North America,<=50K
