index,age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,salary
388,"[0, 40[", Private,25429,Undergraduate,10,Spouse not present,Other, Own-child,*,Female,0,0,16,*,<=50K
389,"[0, 40[", Private,232392,High School,9,Spouse not present,Other, Other-relative,*,Female,0,0,40,*,<=50K
391,"[0, 40[", Private,301302,Undergraduate,13,Spouse not present,Technical, Not-in-family,*,Male,0,0,50,*,<=50K
393,"[0, 40[", State-gov,98101,Undergraduate,13,Spouse present,Nontechnical, Husband,*,Male,7688,0,45,*,>50K
394,"[0, 40[", Private,196164,High School,9,Spouse not present,Other, Not-in-family,*,Female,0,0,35,*,<=50K
395,"[40, 80[", Private,115562,Undergraduate,10,Spouse present,Technical, Husband,*,Male,0,0,40,*,<=50K
397,"[0, 40[", ?,137300,High School,9,Spouse not present,Other, Other-relative,*,Female,0,0,35,*,<=50K
398,"[0, 40[", Private,86872,Undergraduate,13,Spouse present,Nontechnical, Husband,*,Male,0,0,55,*,>50K
399,"[40, 80[", Self-emp-inc,132178,Undergraduate,13,Spouse present,Nontechnical, Husband,*,Male,0,0,50,*,>50K
400,"[0, 40[", Private,416103,Undergraduate,10,Spouse not present,Nontechnical, Own-child,*,Male,0,0,40,*,<=50K
401,"[0, 40[", Private,108574,Undergraduate,10,Spouse not present,Other, Not-in-family,*,Female,0,0,40,*,<=50K
406,"[0, 40[", Private,110145,High School,9,Spouse present,Other, Husband,*,Male,0,0,40,*,<=50K
407,"[40, 80[", Self-emp-not-inc,317253,High School,9,Spouse present,Technical, Husband,*,Male,0,0,25,*,<=50K
409,"[0, 40[", Private,364657,Undergraduate,10,Spouse present,Nontechnical, Husband,*,Male,0,0,50,*,<=50K
414,"[0, 40[", State-gov,1033222,Undergraduate,10,Spouse present,Technical, Husband,*,Male,0,0,40,*,<=50K
415,"[0, 40[", Private,92440,High School,8,Spouse not present,Technical, Not-in-family,*,Male,0,0,50,*,>50K
417,"[0, 40[", Private,426017,High School,7,Spouse not present,Other, Own-child,*,Female,0,0,19,*,<=50K
418,"[0, 40[", Local-gov,243867,High School,7,Spouse not present,Technical, Not-in-family,*,Male,0,0,40,*,<=50K
419,"[0, 40[", State-gov,240283,High School,9,Spouse not present,Other, Unmarried,*,Female,0,0,40,*,<=50K
420,"[0, 40[", Private,61777,Undergraduate,10,Spouse present,Nontechnical, Husband,*,Male,0,0,30,*,<=50K
421,"[0, 40[", Private,175024,High School,7,Spouse not present,Nontechnical, Own-child,*,Male,2176,0,18,*,<=50K
423,"[0, 40[", Private,188401,High School,9,Spouse not present,Other, Not-in-family,*,Male,0,0,40,*,<=50K
425,"[0, 40[", Private,133373,High School,9,Spouse present,Other, Husband,*,Male,0,0,60,*,<=50K
427,"[0, 40[", Private,204653,High School,9,Spouse not present,Nontechnical, Not-in-family,*,Male,0,0,72,*,<=50K
428,"[40, 80[", Self-emp-inc,222289,High School,9,Spouse present,Nontechnical, Husband,*,Male,0,0,40,*,>50K
431,"[0, 40[", ?,202521,High School,7,Spouse not present,Other, Own-child,*,Male,0,0,40,*,<=50K
434,"[0, 40[", Private,116358,Undergraduate,10,Spouse not present,Technical, Own-child,*,Male,0,1980,40,*,<=50K
436,"[0, 40[", Local-gov,284843,High School,9,Spouse not present,Other, Not-in-family,*,Male,594,0,60,*,<=50K
437,"[0, 40[", Local-gov,117018,Undergraduate,10,Spouse not present,Other, Not-in-family,*,Female,0,0,40,*,<=50K
438,"[0, 40[", Private,81281,Undergraduate,10,Spouse present,Other, Husband,*,Male,0,0,40,*,<=50K
440,"[0, 40[", Private,363425,Undergraduate,13,Spouse not present,Technical, Not-in-family,*,Male,0,0,40,*,<=50K
441,"[40, 80[", Private,45857,High School,9,Spouse not present,Other, Not-in-family,*,Female,0,0,28,*,<=50K
442,"[0, 40[", Federal-gov,191073,High School,9,Spouse not present,Other, Own-child,*,Male,0,0,40,*,<=50K
443,"[40, 80[", Private,116632,Undergraduate,10,Spouse present,Technical, Husband,*,Male,0,0,40,*,>50K
444,"[0, 40[", Private,405855,High School,5,Spouse not present,Technical, Other-relative,*,Male,0,0,40,*,<=50K
445,"[0, 40[", Private,298227,Undergraduate,10,Spouse not present,Nontechnical, Not-in-family,*,Male,0,0,35,*,<=50K
447,"[40, 80[", Private,56915,High School,9,Spouse present,Technical, Husband,*,Male,0,0,40,*,<=50K
448,"[0, 40[", Private,146538,High School,9,Spouse present,Technical, Husband,*,Male,0,0,40,*,<=50K
449,"[0, 40[", ?,258872,High School,7,Spouse not present,Other, Own-child,*,Female,0,0,5,*,<=50K
451,"[40, 80[", Self-emp-inc,197332,Undergraduate,10,Spouse present,Technical, Husband,*,Male,0,0,55,*,>50K
452,"[40, 80[", Private,245062,High School,9,Spouse present,Technical, Husband,*,Male,0,0,40,*,>50K
455,"[40, 80[", Private,72887,Professional Education,11,Spouse present,Technical, Husband,*,Male,0,0,40,*,>50K
457,"[0, 40[", Private,351299,Undergraduate,10,Spouse present,Other, Husband,*,Male,0,0,50,*,<=50K
458,"[0, 40[", Private,54012,High School,9,Spouse present,Other, Husband,*,Male,0,0,60,*,<=50K
459,"[0, 40[", ?,115745,Undergraduate,10,Spouse present,Other, Husband,*,Male,0,0,40,*,<=50K
461,"[40, 80[", Local-gov,288825,High School,9,Spouse present,Other, Husband,*,Male,0,0,40,*,<=50K
462,"[0, 40[", Private,132601,Undergraduate,13,Spouse present,Technical, Husband,*,Male,0,0,50,*,<=50K
464,"[0, 40[", Private,170070,Undergraduate,13,Spouse not present,Technical, Not-in-family,*,Female,0,0,20,*,<=50K
467,"[0, 40[", Private,33983,Undergraduate,10,Spouse present,Other, Husband,*,Male,0,0,40,*,<=50K
471,"[0, 40[", ?,139883,Undergraduate,10,Spouse not present,Other, Own-child,*,Male,0,0,40,*,<=50K
472,"[0, 40[", Private,285020,High School,9,Spouse not present,Technical, Not-in-family,*,Male,0,0,40,*,<=50K
473,"[0, 40[", Private,303990,High School,9,Spouse not present,Other, Not-in-family,*,Male,0,0,60,*,<=50K
476,"[0, 40[", Private,211870,High School,5,Spouse not present,Other, Not-in-family,*,Male,0,0,6,*,<=50K
477,"[0, 40[", Private,281432,Undergraduate,10,Spouse not present,Nontechnical, Own-child,*,Male,0,0,30,*,<=50K
478,"[0, 40[", Private,161155,High School,6,Spouse not present,Other, Not-in-family,*,Male,0,0,40,*,<=50K
479,"[0, 40[", Private,197904,High School,9,Spouse not present,Other, Unmarried,*,Female,0,0,35,*,<=50K
481,"[40, 80[", Self-emp-not-inc,170721,Undergraduate,10,Spouse present,Technical, Husband,*,Male,0,0,20,*,<=50K
482,"[0, 40[", State-gov,70100,Undergraduate,13,Spouse not present,Technical, Not-in-family,*,Male,0,0,20,*,<=50K
485,"[0, 40[", Private,189775,Undergraduate,10,Spouse not present,Other, Own-child,*,Female,0,0,20,*,<=50K
487,"[40, 80[", Local-gov,286967,High School,9,Spouse present,Other, Husband,*,Male,0,0,45,*,<=50K
489,"[0, 40[", Private,91039,Undergraduate,13,Spouse present,Nontechnical, Husband,*,Male,15024,0,60,*,>50K
490,"[40, 80[", Private,347934,High School,9,Spouse not present,Other, Not-in-family,*,Female,0,0,35,*,<=50K
494,"[0, 40[", Private,178107,Undergraduate,13,Spouse not present,Technical, Own-child,*,Male,0,0,20,*,<=50K
495,"[40, 80[", Private,343121,High School,9,Spouse not present,Other, Unmarried,*,Female,0,0,36,*,<=50K
496,"[0, 40[", Private,262749,Undergraduate,10,Spouse not present,Technical, Own-child,*,Male,0,0,40,*,<=50K
498,"[0, 40[", Private,64293,Undergraduate,10,Spouse not present,Technical, Not-in-family,*,Female,0,0,35,*,<=50K
